address,categories/0,city,countryCode,isAdvertisement,isLocalGuide,name,publishAt,publishedAtDate,stars,text,totalScore,language,sentiment
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,G. Alshaia,7 months ago,2024-03-02T12:18:16.902Z,2.0,"‏I don't think everyone disagrees that Boulevard World (the new Boulevard) is an impressive project considering the short time it was built.  Therefore, I did not want to visit the place at first in order to avoid any potential problems that usually accompany the opening of new sites. I visited the place yesterday, it is very beautiful, but I will limit my comment here to the negatives:

1- reaching the place and the parking area is a real nightmare, the signs are not clear and insufficient, and the traffic control is backward. It gives you a very bad feeling before entering the place, so I recommend going by taxi and avoid going there by your car unless you are planning to pay 500 SAR for the VIP parking.

2- The stores in each zone do not represent the theme of mini-countries, so expect to find in the China Zone, Egypt, Japan and France the spice and incense shops that you find in the Taiba Market, Al Owais and other popular markets in Riyadh, and to find Iranian products in the Chinese Zone and to find Omani products in the Morocco Zone and to find Syrian products in Zone Egypt, so you never feel that each zone is distinguished from others except by the built structures

3- The directional signs there are insufficient and not clear. Therefore, you find people crowded and many of them lost and asking where to go and how to find some of the zones that they could not reach. Therefore, the entire signage system outside and inside the Boulevard needs another look and rapid and comprehensive development.

4-I am surprised that there is no zone representing the Kingdom of Saudi Arabia, its products, civilization and culture. The tourist will see a replica of the Global Village in Dubai without feeling that he is in Saudi Arabia, as there is nothing that indicates the greatness and history of Saudi Arabia, the diversity of its products and the differences in cultures around its regions. If I were responsible, I would have placed a zone for each of the regions in the kingdom so that the tourist comes away with a treasure of knowledge that cannot be found in Dubai, Istanbul or elsewhere.",4.6,en,2 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Señora Valeria,a year ago,2023-06-04T14:58:12.354Z,5.0,"It was an amazing experience. We visited this place couple of months back when a friend visited us. I can compare this place to Global Village in Dubai, with the same concept of each country showcases their famous buildings and architecture, culture, heritage and food.
One of the best features of this place is it has the world’s largest man-made lake. The best entertainment for all family members.",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Sarandipiti Qwe,9 months ago,2023-12-07T07:49:59.532Z,5.0,"Amazing place! But you will need more than 1 day to go to all the pavilions, And if you try like me you’ll end up walking like a zombie at the end of the day  I booked the forest experience and it was like a mini zoo, they had cheetahs, birds, raccoons, a crocodile, flamingos, meerkats, snakes, ducks and huge turtles. We took pictures with the birds and it was fun thank you riyadh season ! Dont forget to try the paella at the Mexican pavilion and bubble waffle at china with Belgian chocolate  thank you to all the Saudi workers there super friendly and professional",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Bailyn Kasim,4 months ago,2024-05-12T11:58:56.070Z,5.0,"Very nice experience,,,and i want to thank my loving madam,it bcoz ef her i see the beautynof boulevard world..shukrannn madam....",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Hamada,8 months ago,2024-01-27T22:55:41.521Z,5.0,"Very beautiful and fun place, and it takes some time to explore all of it, which is very good in my opinion, i would recommend going there when they first open, so that you can enjoy without it being so crowded.",4.6,en,4 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,False,J C,9 months ago,2023-12-23T06:31:25.562Z,1.0,"I’m rating them 1 star this year, not due to the venue itself as it’s wonderful, but because BLVDWRLD has adopted a “KEEP MOVING” policy. This approach involves disturbing guests, urging them to keep moving, which is incredibly annoying and spoils the experience. NO, it’s not good. It’s not professional. It’s rude! If guests start putting up tents and picnic tables then that would be justified. However, harassing guests who simply want to enjoy the view for a moment and take pictures is unjustifiable and unacceptable.",4.6,en,1 star
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Dilshad Ahmed,9 months ago,2024-01-01T11:59:41.226Z,5.0,"This is an amazing place to cisit with or without family.  I visited with my family of three kids, ages 14, 10, and 6. Everyone enjoyed it a lot. BLVD Forest was an amazing and interactive experience for kids. They could touch many animals and birds. The Planet Cinema was another great experience of 3D cinema. Kids loved it. The Metaworld is a must do thing for kids. We stayed from 4.00 pm to midnight, but couldn't cover everything.  We have another plan today to go again to visit the remaining activities, especially Dolphin Show.
Overall, this is a great and well maintained place to visit.",4.6,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,The Traveller,a year ago,2022-11-05T19:32:13.419Z,5.0,"Amazing amusement parc, lots of rides, foods and drinks selection.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Ghouse Moinuddin,2 years ago,2022-02-22T20:29:39.360Z,2.0,Weekdays SR 55 is toomuch. Not worthy of Money. And Toomany times checking for Tawakkalna. That's not good. Riyadh Boulivard is Better than this.,4.2,en,1 star
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Edgar Leon,2 years ago,2021-11-14T22:42:50.950Z,3.0,"The prices to the rides are not labeled so you do not know how much it costs until you reach the front of the line. Also, if you have money left over on your wrist band you cannot consolidate unless you do it at customer service.

But let me tell you about the tacos! Awesome! The food here is great!",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Zahra AlQatari,2 years ago,2021-12-05T18:13:47.166Z,4.0,"It wasn’t what I expected. I was hoping for more snow/ice activities. Overall it’s very nice for families and it’s kids friendly. It’s a bit expensive, the parking is 10 sar per hour, and the tickets (55-110 sar) depends if you’re going on weekends or weekdays. All activities in the park are not included so you need to pay for their tickets.",4.2,en,3 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Faisal,2 years ago,2021-12-07T20:43:14.103Z,5.0,"Best Place ever, you can Enjoy your day here, you have everything!.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Sarah Mohammed,a year ago,2022-12-15T18:00:28.813Z,4.0,Not the best this year! I enjoyed it more in the previous years… that being said I definitely think it’s a must to visit yearly.,4.2,en,3 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,bader aa,a year ago,2022-12-13T19:40:42.761Z,5.0,"Wonderful amusement park, clean & spacious specially during the winter. They serve multiple variety of food and beverages.
Parking can be found around the amusement park.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Mohammad Alhamwi,2 years ago,2022-01-03T08:04:48.624Z,5.0,"large organised place to spend your time with your family...
there are many small shops for different kind of food..
there are also McDonald's,  Herfy and Al baik..
Huge place for parking..",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Faisal Ghayath,a year ago,2023-05-09T15:33:25.509Z,5.0,"I advise to visit early evening at opening time 4:00pm, the place is huge inside make sure you wear comfortable shoes because you need to walk at least 3KM to take a full tour (keep the style aside). The rids are amazing! the kind; you wont find anywhere else in Saudi, kids will enjoy a lot in the environment with the music, ambiance, characters and small rides. lots of variety of food inside that you can buy, though not so economical but on normal price.
It is completely worth visiting place in Riyadh if you compare it with any other entertainment place in Saudi it is truly awesome.
Specially I need to mention the hosts, the security, workers and all the staff are very very nice polite and well trained.

Regards,",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,yassmin,2 years ago,2022-01-16T20:40:09.124Z,4.0,"A fun place to be in with lots of variety of rides, items, and food. It’s worth a visit. Two issues encountered are how unresponsive some employees can be, in addition to the long queues.",4.2,en,4 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,ahmad M,2 years ago,2022-02-21T03:32:20.477Z,5.0,"Awesome . Entrance 55SAR. Child less than 12 YRS free.

Games start from 15 up to 75 SAR. with fast track could reach to highest 128 SAR per adult.

Worth to visit and experience some excited games.

Added just one game. There are around 4 worth to try.

Thx.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Umer Ilyas,a year ago,2023-01-01T00:57:10.893Z,5.0,"This place is lit 

Every penny spent is worth the experience although it's expensive and I suggest keeping around 5K SAR for 2-3 persons if you want to try out almost everything lol

Suggestions:

1. Ferris Wheel for Families with Kids to have an aerial view of the wonderland
2. Pirate Ship for the 1st adrenaline rush to start
3. Roller coaster, slingshot, and Appolo 15 for the crazy ones
4. Don't miss the haunted house section

We had a wonderful time and some crazy rides there

Riyadh Season 2022",4.2,en,4 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Fahad,2 years ago,2021-12-27T19:06:19.878Z,5.0,Amazing in every possible way❤️! Like a Fairy Tale. Very lively. Land of pleasures. Entertaining atmosphere. This place is huge and great for all age groups. A lot of attractions will find it here.,4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,False,Hesham Ahmed,2 years ago,2021-11-14T16:03:01.027Z,4.0,"The place is wonderful and impressive, suitable for all ages to spend a nice time and the organizers are very cooperative.
The parking of the cars need more clear signs for entry and exit.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Jory,2 years ago,2021-12-21T13:47:31.745Z,5.0,so fun place and best choice to hang out with friends,4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Muhammad Naveed Nawaz,2 years ago,2021-11-03T20:02:52.730Z,5.0,"This year it’s far better than 2019. Rides were so busy we couldn’t use any, but vibes are positive. Must visit place",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Maila Hemoga (Mae),2 years ago,2021-12-04T20:45:05.093Z,5.0,It was fun and great the place is more bigger than past 2 year....,4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Mustafa Bikai,a year ago,2022-11-21T16:49:21.546Z,5.0,"Winter Wonderland is great place for family, play area for child also available, great place well organized and amazing environment, little expensive but deserve to try it",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Ryan Flores,2 years ago,2021-11-26T19:56:15.622Z,5.0,"Experience the Christmas Vibe at Riyadh’s Winter Wonderland, unleash the excitement and thrill for all❄️",4.2,en,5 stars
