islocalguide,name,stars,text,totalscore,year,month,day,stars_normalized,totalscore_normalized,categories_Animal park,categories_Aquarium,categories_Beach,categories_Cultural center,categories_Event venue,categories_Heritage preservation,categories_Historical landmark,categories_Mosque,categories_Mountain peak,categories_NaN,categories_Park,categories_Resort hotel,categories_Restaurant,categories_Seasonal goods store,categories_Shopping mall,categories_Theme park,categories_Tourist attraction,city_Dhahran,city_Jeddah,city_NaN,city_Neom,city_Riyadh
1,Vinod Balakrishnan,5.0,Such a great experience to see a nature and the creations of Allah,4.1,2024.0,4.0,10.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,naseem mangrio,5.0,"The colors, the patterns, the style amazing all of these creatures 😍",4.1,2024.0,2.0,28.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Zlata Sergeeva,5.0,A very nice place where you can spend time with your family .,4.1,2022.0,12.0,27.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Moawiah Milhem,5.0,There are many rare species of fish and many aquatic animals.,4.1,2023.0,12.0,9.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Esther Ekart,5.0,"The dolphin show is always one to remember.If you are in jeddah  , don't miss this place at all",4.1,2024.0,9.0,29.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Dr Bilal Abbas,5.0,"Aquarium was nice to visit, lots of exhibits. Separate price for dolphin and sea lion section",4.5,2024.0,7.0,11.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,jouliano photo,5.0,"I had the pleasure of visiting Fakieh Aquarium in Jeddah and it was an incredible experience even though it didn’t take me that long to see everything in the aquarium. The place has a warm and welcoming atmosphere, with beautiful decor and comfortable areas. The staff are welcoming & friendly. The experience was nice specially for kids. Highly recommend to visit it at least 1 time 🥰",4.5,2024.0,5.0,6.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Turki Alshehri,5.0,"Nice experience, a must-see for everyone. The dolphin show was fantastic.",4.5,2024.0,4.0,19.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Hisham ElEtreby,5.0,10/10.,4.5,2024.0,3.0,4.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,M. O. Khan,5.0,"Very nice place to visit with family and kids, you can visit sea lions area free and enjoy",4.5,2024.0,9.0,22.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Rupali Pritesh,5.0,A must place to visit if you want to see the beauty of the Ocean!,4.5,2024.0,7.0,5.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Prafulla Sinha,5.0,NaN,4.5,2024.0,9.0,20.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,rgp,5.0,"Staff's are nice and accomodating, the place has a very calm and relaxing atmosphere and most importantly, the condition of the animals/ fishes are very well.",4.5,2024.0,6.0,28.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Fayas Mohamed,5.0,NaN,4.5,2024.0,8.0,26.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,apri ka,5.0,Highly recommend this place if you want to unwind and relax. Will definitely visit again.,4.5,2024.0,4.0,19.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Pascalina Ukagha,5.0,NaN,4.5,2024.0,7.0,5.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Najla Abdulmalik,5.0,Thank you for this place 🔥,4.5,2024.0,5.0,7.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Ridoh Rylands,5.0,Amazing feeling sees the depths of seas by your own eyes. Plus the cafe at the back has a marvelous view.,4.5,2024.0,3.0,19.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,Fayas Mohamed,5.0,Beautiful fishes to observe with your children. About an hour to hour and half tour.,4.5,2024.0,8.0,26.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Umm Sameer,5.0,"A massive aquarium with lots of sea animals (fishes, creatures). Sharks are roaming around you, just imagine. It’s very good place for your kids, and entry is restricted for families.",4.5,2023.0,11.0,18.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Abdul Azeem,5.0,"Very nice place, it is all in both English and Arabic which make it easy for tourists, they have penguins!!!, I love penguins. Aquarium is small but you can have some fun time here. Their facilities are in very good shape",4.5,2024.0,8.0,23.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Anna Japri,5.0,Super nice place. Not everything was opened but we stil enjoyed place. Get a coffee at the seaside if you can. Multistorey parking makes easy and convenient access.,4.5,2024.0,1.0,1.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Shahadat H. Rakib,5.0,"I recently visited Fakieh Aquarium and was truly impressed by the experience. The variety of marine life on display was remarkable, from vibrant coral reefs to majestic sharks and graceful rays. The attention to detail in recreating the natural habitats was evident, and it felt like stepping into an underwater world. The interactive exhibits and informative signage added educational value, making it enjoyable for both adults and children. The staff were knowledgeable and eager to share insights, enhancing the overall experience. However, the ticket prices were a bit on the higher side. Nevertheless, Fakieh Aquarium offers a captivating and informative journey through the wonders of the ocean, making it a must-visit attraction for anyone interested in marine life.",4.5,2023.0,8.0,4.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Moeen Fruitwala,5.0,I'd recommend going an hour before sunset and staying till night. Check us out on instagram for more travel tips - @Mystery.travellers,4.5,2023.0,8.0,2.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Muhammad Azosh,5.0,"A must visit place to visit, so many memories with this masjid. Used to play here in the yard of masjid 20 years back .",4.5,2024.0,9.0,8.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,alexis patalinghug,5.0,It is a good place for the weekend and holidays,4.5,2024.0,1.0,8.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Marwa AL,5.0,Beautiful mosque built on stilts half in the water.  Nice photo spot.,4.5,2024.0,6.0,27.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Ibrahim Razvi,5.0,It’s absolutely amazing site.,4.5,2024.0,1.0,5.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Guliola Lena,5.0,"The Al-Rahmah Mosque (Arabic: مسجد الرحمة) or Fatima Al-Zahra Mosque is a mosque in Jeddah, Mecca Province, Saudi Arabia.",4.5,2024.0,9.0,25.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,suhana sk,5.0,NaN,4.5,2023.0,10.0,7.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Shkar Rashed,5.0,"Hello, I am Mohamed, and I love traveling and tourism to all parts of the world, and I want your financial support",4.5,2024.0,2.0,12.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Helal Akhand,5.0,This is my name on PayPal,4.5,2024.0,9.0,24.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Marta Lorente,5.0,NaN,4.5,2024.0,9.0,12.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,ZALIZA SAID,5.0,@malSAMAWI,4.5,2024.0,8.0,7.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Dewan Asif,5.0,amazing mosque 🤎 floating mosque one of my great architectural buildings,4.5,2023.0,1.0,22.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Nadeem Akhtar,5.0,and the islamic spirit is awesome,4.5,2024.0,2.0,20.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,Dina Tarhini,5.0,Lovely mosque in the sea. Very cool. Child friendly. Toilets could be better though 🤷🏽‍♂️,4.5,2024.0,4.0,20.0,1.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
